Tournament,Stage,Match Type,Match Name,Map,Team A,Team A Score,Team A Attacker Score,Team A Defender Score,Team A Overtime Score,Team B,Team B Score,Team B Attacker Score,Team B Defender Score,Team B Overtime Score,Duration
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,Kjottkaker i brun saus vs Fadee Gaming,Bind,Kjottkaker i brun saus,11,5,6,,Fadee Gaming,13,6,7,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,Ignite vs Chakalaka,Haven,Ignite,3,3,0,,Chakalaka,13,4,9,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,Ignite vs Chakalaka,Split,Ignite,6,5,1,,Chakalaka,13,6,7,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,PointAndClick vs eSuba,Haven,PointAndClick,11,5,6,,eSuba,13,6,7,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,PointAndClick vs eSuba,Ascent,PointAndClick,5,2,3,,eSuba,13,3,10,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,RogerRoger vs Humanity Esport,Icebox,RogerRoger,13,8,5,,Humanity Esport,4,0,4,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,RogerRoger vs Humanity Esport,Haven,RogerRoger,13,11,2,,Humanity Esport,1,0,1,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,Frelo vs NEBULAA,Bind,Frelo,7,4,3,,NEBULAA,13,5,8,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,Frelo vs NEBULAA,Haven,Frelo,2,2,0,,NEBULAA,13,3,10,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,psyhiatryk vs Asteria Gaming,Ascent,psyhiatryk,10,4,6,,Asteria Gaming,13,5,8,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,psyhiatryk vs Asteria Gaming,Haven,psyhiatryk,9,4,5,,Asteria Gaming,13,5,8,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,Capri Sun vs Bonsoir,Icebox,Capri Sun,3,3,0,,Bonsoir,13,4,9,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,Capri Sun vs Bonsoir,Ascent,Capri Sun,8,5,3,,Bonsoir,13,6,7,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,Esports Cyberathletes vs Mantis,Breeze,Esports Cyberathletes,13,7,6,,Mantis,9,4,5,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,Esports Cyberathletes vs Mantis,Ascent,Esports Cyberathletes,13,9,4,,Mantis,8,5,3,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,MANGO vs Un Mix Ta Peur,Bind,MANGO,13,6,7,,Un Mix Ta Peur,9,3,6,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,MANGO vs Un Mix Ta Peur,Breeze,MANGO,14,6,6,2,Un Mix Ta Peur,12,6,6,0,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,Felix and Friends vs 5mancore,Ascent,Felix and Friends,13,12,1,,5mancore,1,1,0,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,Felix and Friends vs 5mancore,Haven,Felix and Friends,13,10,3,,5mancore,2,0,2,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,Lasagna Beam vs 5 baguettes,Breeze,Lasagna Beam,13,10,3,,5 baguettes,5,3,2,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,Lasagna Beam vs 5 baguettes,Bind,Lasagna Beam,13,11,2,,5 baguettes,9,8,1,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,WoofWoof vs BATS eSports,Icebox,WoofWoof,13,7,6,,BATS eSports,9,4,5,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,WoofWoof vs BATS eSports,Ascent,WoofWoof,13,11,2,,BATS eSports,1,0,1,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,rcivarkaat vs Reject$,Icebox,rcivarkaat,2,2,0,,Reject$,13,3,10,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,rcivarkaat vs Reject$,Ascent,rcivarkaat,0,0,0,,Reject$,13,1,12,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,KILLJOY GAMING vs Vacuumers,Haven,KILLJOY GAMING,6,4,2,,Vacuumers,13,5,8,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,KILLJOY GAMING vs Vacuumers,Breeze,KILLJOY GAMING,4,3,1,,Vacuumers,13,4,9,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,atreus vs EGN Esports,Haven,atreus,4,3,1,,EGN Esports,13,4,9,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,atreus vs EGN Esports,Ascent,atreus,6,4,2,,EGN Esports,13,5,8,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,Pomidorki W Louis vs LvL Up Esport,Ascent,Pomidorki W Louis,13,11,2,,LvL Up Esport,1,0,1,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,Pomidorki W Louis vs LvL Up Esport,Haven,Pomidorki W Louis,13,10,3,,LvL Up Esport,5,3,2,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,Dont Talking Please vs WLGaming Esports,Haven,Dont Talking Please,7,5,2,,WLGaming Esports,13,6,7,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,Dont Talking Please vs WLGaming Esports,Icebox,Dont Talking Please,2,2,0,,WLGaming Esports,13,3,10,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,AllStar vs Yendez,Ascent,AllStar,7,7,0,,Yendez,13,8,5,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,AllStar vs Yendez,Icebox,AllStar,6,2,4,,Yendez,13,3,10,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,Budget Aimers vs Bifrost,Ascent,Budget Aimers,6,5,1,,Bifrost,13,6,7,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,Budget Aimers vs Bifrost,Split,Budget Aimers,11,3,8,,Bifrost,13,4,9,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,San vs CGN Esports,Ascent,San,3,3,0,,CGN Esports,13,4,9,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,San vs CGN Esports,Bind,San,6,3,3,,CGN Esports,13,4,9,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,PSQ vs 21Solution Esports,Haven,PSQ,12,8,4,0,21Solution Esports,14,8,4,2,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,PSQ vs 21Solution Esports,Ascent,PSQ,13,10,3,,21Solution Esports,3,1,2,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,PSQ vs 21Solution Esports,Bind,PSQ,13,10,3,,21Solution Esports,4,2,2,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,Mix Team vs Team Plague,Ascent,Mix Team,15,5,7,3,Team Plague,13,5,7,1,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,Mix Team vs Team Plague,Icebox,Mix Team,6,3,3,,Team Plague,13,4,9,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,Mix Team vs Team Plague,Bind,Mix Team,1,1,0,,Team Plague,13,2,11,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,Ehbit Gaming vs Totally Spies,Icebox,Ehbit Gaming,4,4,0,,Totally Spies,13,5,8,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,Ehbit Gaming vs Totally Spies,Breeze,Ehbit Gaming,1,1,0,,Totally Spies,13,2,11,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,Shield Esport vs FARMERS,Haven,Shield Esport,4,2,2,,FARMERS,13,3,10,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,Shield Esport vs FARMERS,Ascent,Shield Esport,11,5,6,,FARMERS,13,6,7,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,SHUSH vs Stramme Mangos,Haven,SHUSH,4,3,1,,Stramme Mangos,13,4,9,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,SHUSH vs Stramme Mangos,Ascent,SHUSH,7,3,4,,Stramme Mangos,13,4,9,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,team123 vs Average Joes,Icebox,team123,11,9,2,,Average Joes,13,10,3,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,team123 vs Average Joes,Haven,team123,13,5,8,,Average Joes,9,2,7,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,team123 vs Average Joes,Bind,team123,2,1,1,,Average Joes,13,2,11,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,Psycho vs Winfinity,Haven,Psycho,11,7,4,,Winfinity,13,8,5,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,Psycho vs Winfinity,Ascent,Psycho,4,2,2,,Winfinity,13,3,10,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,Team Collusion vs Stuverance Esport,Split,Team Collusion,5,2,3,,Stuverance Esport,13,3,10,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,Team Collusion vs Stuverance Esport,Bind,Team Collusion,13,6,7,,Stuverance Esport,9,3,6,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,Team Collusion vs Stuverance Esport,Ascent,Team Collusion,6,3,3,,Stuverance Esport,13,4,9,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,Anonymo Esports vs Vitriolic,Breeze,Anonymo Esports,13,5,8,,Vitriolic,9,2,7,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,Anonymo Esports vs Vitriolic,Icebox,Anonymo Esports,13,8,5,,Vitriolic,5,1,4,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,Masonic vs Macko Esports,Bind,Masonic,5,3,2,,Macko Esports,13,4,9,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,Masonic vs Macko Esports,Ascent,Masonic,6,3,3,,Macko Esports,13,4,9,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,šmucky vs Noodle Arm Athletes,Ascent,šmucky,4,4,0,,Noodle Arm Athletes,13,5,8,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,šmucky vs Noodle Arm Athletes,Bind,šmucky,13,4,9,,Noodle Arm Athletes,11,3,8,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,šmucky vs Noodle Arm Athletes,Icebox,šmucky,4,3,1,,Noodle Arm Athletes,13,4,9,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,Chicago Parsnips vs Team Bachara,Haven,Chicago Parsnips,9,7,2,,Team Bachara,13,8,5,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,Chicago Parsnips vs Team Bachara,Ascent,Chicago Parsnips,13,12,1,,Team Bachara,2,2,0,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,Chicago Parsnips vs Team Bachara,Breeze,Chicago Parsnips,11,5,6,,Team Bachara,13,6,7,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,ReviveMeJett vs IceWolves Esports,Haven,ReviveMeJett,13,8,5,,IceWolves Esports,4,0,4,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,ReviveMeJett vs IceWolves Esports,Ascent,ReviveMeJett,13,9,4,,IceWolves Esports,4,1,3,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,New Dawn Esports vs Bad Mental Esports,Haven,New Dawn Esports,13,8,5,,Bad Mental Esports,10,6,4,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,New Dawn Esports vs Bad Mental Esports,Bind,New Dawn Esports,2,2,0,,Bad Mental Esports,13,3,10,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,New Dawn Esports vs Bad Mental Esports,Icebox,New Dawn Esports,5,4,1,,Bad Mental Esports,13,5,8,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,Gaming Barracks.fi vs Endavant,Haven,Gaming Barracks.fi,6,5,1,,Endavant,13,6,7,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,Gaming Barracks.fi vs Endavant,Ascent,Gaming Barracks.fi,2,2,0,,Endavant,13,3,10,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,Hex Esports vs TEAM CZAPKA,Ascent,Hex Esports,13,9,4,,TEAM CZAPKA,3,0,3,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,Hex Esports vs TEAM CZAPKA,Bind,Hex Esports,13,8,5,,TEAM CZAPKA,4,0,4,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,Ukulele vs Ovation eSports,Ascent,Ukulele,2,2,0,,Ovation eSports,13,3,10,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,Ukulele vs Ovation eSports,Icebox,Ukulele,2,2,0,,Ovation eSports,13,3,10,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,5 Yung Drillas vs AXIBYTE ESPORTS,Icebox,5 Yung Drillas,6,3,3,,AXIBYTE ESPORTS,13,4,9,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,5 Yung Drillas vs AXIBYTE ESPORTS,Ascent,5 Yung Drillas,13,10,3,,AXIBYTE ESPORTS,2,0,2,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,5 Yung Drillas vs AXIBYTE ESPORTS,Bind,5 Yung Drillas,9,4,5,,AXIBYTE ESPORTS,13,5,8,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,CleanupCrew vs webSPELL,Icebox,CleanupCrew,6,4,2,,webSPELL,13,5,8,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,CleanupCrew vs webSPELL,Ascent,CleanupCrew,5,1,4,,webSPELL,13,2,11,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,smell33t vs świeca,Ascent,smell33t,7,2,5,,świeca,13,3,10,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,smell33t vs świeca,Bind,smell33t,3,3,0,,świeca,13,4,9,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,1Night eSport vs HmmEscuta,Haven,1Night eSport,13,10,3,,HmmEscuta,2,0,2,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,1Night eSport vs HmmEscuta,Icebox,1Night eSport,13,9,4,,HmmEscuta,3,0,3,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,KOIFISH vs LDN UTD,Haven,KOIFISH,16,6,6,4,LDN UTD,14,6,6,2,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,KOIFISH vs LDN UTD,Ascent,KOIFISH,7,5,2,,LDN UTD,13,6,7,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,KOIFISH vs LDN UTD,Icebox,KOIFISH,9,3,6,,LDN UTD,13,4,9,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,ehehxd vs Hai IQ,Ascent,ehehxd,13,8,5,,Hai IQ,5,1,4,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,ehehxd vs Hai IQ,Icebox,ehehxd,13,12,1,,Hai IQ,0,0,0,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,iPon Esport vs Mustang Gaming,Ascent,iPon Esport,13,10,3,,Mustang Gaming,2,0,2,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,iPon Esport vs Mustang Gaming,Split,iPon Esport,13,0,0,,Mustang Gaming,2,0,0,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,WiLD MultiGaming vs Babos Gaming,Haven,WiLD MultiGaming,13,12,1,,Babos Gaming,0,0,0,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,WiLD MultiGaming vs Babos Gaming,Split,WiLD MultiGaming,13,8,5,,Babos Gaming,7,3,4,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,Karutis vs Duck Gaming,Icebox,Karutis,7,7,0,,Duck Gaming,13,8,5,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,Karutis vs Duck Gaming,Bind,Karutis,13,7,6,,Duck Gaming,7,2,5,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,Karutis vs Duck Gaming,Split,Karutis,13,9,4,,Duck Gaming,3,0,3,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,ownage vs Rave Party,Split,ownage,13,11,2,,Rave Party,7,6,1,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,ownage vs Rave Party,Bind,ownage,13,12,1,,Rave Party,1,1,0,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,MDS Factory vs Fratres,Ascent,MDS Factory,6,4,2,,Fratres,13,5,8,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,MDS Factory vs Fratres,Haven,MDS Factory,7,3,4,,Fratres,13,4,9,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,Tiikeri vs Balkan Stars,Bind,Tiikeri,7,4,3,,Balkan Stars,13,5,8,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,Tiikeri vs Balkan Stars,Ascent,Tiikeri,6,5,1,,Balkan Stars,13,6,7,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,Nexus Gaming vs noFEAR,Haven,Nexus Gaming,4,4,0,,noFEAR,13,5,8,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,Nexus Gaming vs noFEAR,Ascent,Nexus Gaming,7,4,3,,noFEAR,13,5,8,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,Project ABC vs X7 Ireland,Icebox,Project ABC,13,11,2,,X7 Ireland,1,0,1,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,Project ABC vs X7 Ireland,Bind,Project ABC,8,3,5,,X7 Ireland,13,4,9,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,Project ABC vs X7 Ireland,Haven,Project ABC,14,7,5,2,X7 Ireland,12,7,5,0,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,Vertical Seven Esports vs couchless,Icebox,Vertical Seven Esports,13,8,5,,couchless,11,7,4,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,Vertical Seven Esports vs couchless,Breeze,Vertical Seven Esports,11,5,6,,couchless,13,6,7,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,Vertical Seven Esports vs couchless,Ascent,Vertical Seven Esports,13,6,7,,couchless,9,3,6,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,OLD DOGS vs Stinky Boys,Ascent,OLD DOGS,13,10,3,,Stinky Boys,2,0,2,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,OLD DOGS vs Stinky Boys,Icebox,OLD DOGS,13,10,3,,Stinky Boys,2,0,2,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,FlyMatez vs The rial romdom,Icebox,FlyMatez,13,7,6,,The rial romdom,7,2,5,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,FlyMatez vs The rial romdom,Split,FlyMatez,13,7,6,,The rial romdom,7,2,5,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,unjobbed vs Cunning Stunts,Ascent,unjobbed,13,7,6,,Cunning Stunts,5,0,5,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,unjobbed vs Cunning Stunts,Icebox,unjobbed,13,9,4,,Cunning Stunts,3,0,3,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,EDGE vs EXCEL,Icebox,EDGE,4,4,0,,EXCEL,13,5,8,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,EDGE vs EXCEL,Ascent,EDGE,2,2,0,,EXCEL,13,3,10,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,Beagles vs PATATERA SQUAD,Haven,Beagles,13,8,5,,PATATERA SQUAD,4,0,4,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,Beagles vs PATATERA SQUAD,Ascent,Beagles,2,2,0,,PATATERA SQUAD,13,3,10,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,Beagles vs PATATERA SQUAD,Split,Beagles,13,9,4,,PATATERA SQUAD,9,6,3,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,Dame Time vs Afrikans,Bind,Dame Time,13,5,8,,Afrikans,8,1,7,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,Dame Time vs Afrikans,Ascent,Dame Time,13,6,7,,Afrikans,7,1,6,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,Ghostly Sinners vs AREA,Split,Ghostly Sinners,1,1,0,,AREA,13,2,11,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,Ghostly Sinners vs AREA,Breeze,Ghostly Sinners,4,4,0,,AREA,13,5,8,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,EXEN Esports vs FTW Esports,Split,EXEN Esports,8,4,4,,FTW Esports,13,5,8,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,EXEN Esports vs FTW Esports,Ascent,EXEN Esports,1,1,0,,FTW Esports,13,2,11,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,Ingenuity vs Baecon GG,Haven,Ingenuity,10,8,2,,Baecon GG,13,9,4,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,Ingenuity vs Baecon GG,Ascent,Ingenuity,2,2,0,,Baecon GG,13,3,10,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,BLXST vs StinkyGuys,Split,BLXST,10,3,7,,StinkyGuys,13,4,9,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,BLXST vs StinkyGuys,Icebox,BLXST,13,9,4,,StinkyGuys,6,3,3,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,BLXST vs StinkyGuys,Bind,BLXST,9,6,3,,StinkyGuys,13,7,6,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,Souldazz vs ORO Esports,Ascent,Souldazz,13,11,2,,ORO Esports,11,10,1,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,Souldazz vs ORO Esports,Icebox,Souldazz,13,9,4,,ORO Esports,5,2,3,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,TDI vs ECM FCG eSports,Haven,TDI,13,8,5,,ECM FCG eSports,4,0,4,,
Champions Tour Europe Stage 3: Challengers 2,Open Qualifier,Round of 256,TDI vs ECM FCG eSports,Ascent,TDI,8,4,4,,ECM FCG eSports,13,5,8,,
